"Year","State","State ANSI","County","County ANSI","Value"
"1991","NORTH DAKOTA","38","DICKEY","021","30.9"
"1991","NORTH DAKOTA","38","LA MOURE","045","32"
"1991","NORTH DAKOTA","38","LOGAN","047","26.3"
"1991","NORTH DAKOTA","38","MCINTOSH","051","26.2"
"1991","NORTH DAKOTA","38","RANSOM","073","33.1"
"1991","NORTH DAKOTA","38","RICHLAND","077","32.6"
"1991","NORTH DAKOTA","38","SARGENT","081","32.9"
"1991","NORTH DAKOTA","38","ADAMS","001","17.9"
"1991","NORTH DAKOTA","38","BILLINGS","007","22.7"
"1991","NORTH DAKOTA","38","BOWMAN","011","25.5"
"1991","NORTH DAKOTA","38","GOLDEN VALLEY","033","30.3"
"1991","NORTH DAKOTA","38","HETTINGER","041","26.9"
"1991","NORTH DAKOTA","38","SLOPE","087","27.4"
"1991","NORTH DAKOTA","38","STARK","089","23.6"
"1991","NORTH DAKOTA","38","DUNN","025","23.3"
"1991","NORTH DAKOTA","38","MCKENZIE","053","26.9"
"1991","NORTH DAKOTA","38","MCLEAN","055","27.3"
"1991","NORTH DAKOTA","38","MERCER","057","25.1"
"1991","NORTH DAKOTA","38","OLIVER","065","19.9"
"1991","OKLAHOMA","40","CANADIAN","017","33.2"
"1991","OKLAHOMA","40","CLEVELAND","027","31.1"
"1991","OKLAHOMA","40","CREEK","037","32.5"
"1991","OKLAHOMA","40","GRADY","051","33.8"
"1991","OKLAHOMA","40","KINGFISHER","073","24.2"
"1991","OKLAHOMA","40","LINCOLN","081","24.5"
"1991","OKLAHOMA","40","LOGAN","083","27.1"
"1991","OKLAHOMA","40","MCCLAIN","087","32.8"
"1991","OKLAHOMA","40","OKFUSKEE","107","27.5"
"1991","OKLAHOMA","40","OKLAHOMA","109","31.4"
"1991","OKLAHOMA","40","PAYNE","119","26.9"
"1991","OKLAHOMA","40","POTTAWATOMIE","125","30"
"1991","OKLAHOMA","40","SEMINOLE","133","18.7"
"1991","OKLAHOMA","40","ADAIR","001","44"
"1991","OKLAHOMA","40","CHEROKEE","021","36.7"
"1991","OKLAHOMA","40","HASKELL","061","26"
"1991","OKLAHOMA","40","HUGHES","063","34.4"
"1991","OKLAHOMA","40","MCINTOSH","091","41.1"
"1991","OKLAHOMA","40","MUSKOGEE","101","28.8"
"1991","OKLAHOMA","40","OKMULGEE","111","40.4"
"1991","OKLAHOMA","40","PITTSBURG","121","30"
"1991","OKLAHOMA","40","SEQUOYAH","135","35.7"
"1991","OKLAHOMA","40","ALFALFA","003","23.8"
"1991","OKLAHOMA","40","GARFIELD","047","24"
"1991","OKLAHOMA","40","GRANT","053","24.9"
"1991","OKLAHOMA","40","KAY","071","26.9"
"1991","OKLAHOMA","40","MAJOR","093","23.7"
"1991","OKLAHOMA","40","NOBLE","103","29.9"
"1991","OKLAHOMA","40","WOODS","151","22.6"
"1991","OKLAHOMA","40","WOODWARD","153","15.3"
"1991","OKLAHOMA","40","CRAIG","035","31.4"
"1991","OKLAHOMA","40","DELAWARE","041","28.6"
"1991","OKLAHOMA","40","MAYES","097","35.3"
"1991","OKLAHOMA","40","NOWATA","105","27.1"
"1991","OKLAHOMA","40","OSAGE","113","25.9"
"1991","OKLAHOMA","40","OTTAWA","115","33.9"
"1991","OKLAHOMA","40","PAWNEE","117","29.8"
"1991","OKLAHOMA","40","ROGERS","131","32.7"
"1991","OKLAHOMA","40","TULSA","143","28.1"
"1991","OKLAHOMA","40","WAGONER","145","29.8"
"1991","OKLAHOMA","40","WASHINGTON","147","30.4"
"1991","OKLAHOMA","40","BEAVER","007","17.2"
"1991","OKLAHOMA","40","CIMARRON","025","21.4"
"1991","OKLAHOMA","40","ELLIS","045","17.3"
"1991","OKLAHOMA","40","HARPER","059","18.7"
"1991","OKLAHOMA","40","TEXAS","139","27.1"
"1991","OKLAHOMA","40","ATOKA","005","25"
"1991","OKLAHOMA","40","BRYAN","013","25.6"
"1991","OKLAHOMA","40","CARTER","019","25"
"1991","OKLAHOMA","40","COAL","029","30"
"1991","OKLAHOMA","40","GARVIN","049","25.6"
"1991","OKLAHOMA","40","JEFFERSON","067","35.4"
"1991","OKLAHOMA","40","JOHNSTON","069","15"
"1991","OKLAHOMA","40","LOVE","085","31.9"
"1991","OKLAHOMA","40","MARSHALL","095","36"
"1991","OKLAHOMA","40","MURRAY","099","24.8"
"1991","OKLAHOMA","40","PONTOTOC","123","19"
"1991","OKLAHOMA","40","STEPHENS","137","27.2"
"1991","OKLAHOMA","40","CHOCTAW","023","27.1"
"1991","OKLAHOMA","40","LEFLORE","079","43.2"
"1991","OKLAHOMA","40","MCCURTAIN","089","29.1"
"1991","OKLAHOMA","40","CADDO","015","32.3"
"1991","OKLAHOMA","40","COMANCHE","031","27.6"
"1991","OKLAHOMA","40","COTTON","033","32.9"
"1991","OKLAHOMA","40","GREER","055","23.8"
"1991","OKLAHOMA","40","HARMON","057","17.9"
"1991","OKLAHOMA","40","JACKSON","065","26.3"
"1991","OKLAHOMA","40","KIOWA","075","28.6"
"1991","OKLAHOMA","40","TILLMAN","141","29.6"
"1991","OKLAHOMA","40","BECKHAM","009","22.8"
"1991","OKLAHOMA","40","BLAINE","011","24.7"
"1991","OKLAHOMA","40","CUSTER","039","29"
"1991","OKLAHOMA","40","DEWEY","043","24.3"
"1991","OKLAHOMA","40","ROGER MILLS","129","20.2"
"1991","OKLAHOMA","40","WASHITA","149","27.6"
"1991","OREGON","41","GILLIAM","021","25"
"1991","OREGON","41","MORROW","049","24"
"1991","OREGON","41","SHERMAN","055","33"
"1991","OREGON","41","WASCO","065","38"
"1991","OREGON","41","BAKER","001","36.5"
"1991","OREGON","41","UMATILLA","059","54"
"1991","OREGON","41","UNION","061","64"
"1991","OREGON","41","WALLOWA","063","46.5"
"1991","OREGON","41","BENTON","003","83.5"
"1991","OREGON","41","CLACKAMAS","005","66"
"1991","OREGON","41","COLUMBIA","009","27.5"
"1991","OREGON","41","LANE","039","83"
"1991","OREGON","41","LINN","043","68.5"
"1991","OREGON","41","MARION","047","76"
"1991","OREGON","41","MULTNOMAH","051","97"
"1991","OREGON","41","POLK","053","78"
"1991","OREGON","41","WASHINGTON","067","86.5"
"1991","OREGON","41","YAMHILL","071","84"
"1991","OREGON","41","GRANT","023","27.5"
"1991","OREGON","41","JEFFERSON","031","9.5"
"1991","OREGON","41","LAKE","037","9"
"1991","OREGON","41","MALHEUR","045","18"
"1991","OREGON","41","WHEELER","069","30"
"1991","OREGON","41","DOUGLAS","019","75"
"1991","OREGON","41","JACKSON","029","72"
"1991","SOUTH DAKOTA","46","AURORA","003","38"
"1991","SOUTH DAKOTA","46","BEADLE","005","28.4"
"1991","SOUTH DAKOTA","46","BRULE","015","36.2"
"1991","SOUTH DAKOTA","46","BUFFALO","017","34.3"
"1991","SOUTH DAKOTA","46","HAND","059","32.7"
"1991","SOUTH DAKOTA","46","HUGHES","065","36.2"
"1991","SOUTH DAKOTA","46","HYDE","069","32.6"
"1991","SOUTH DAKOTA","46","JERAULD","073","37.2"
"1991","SOUTH DAKOTA","46","SULLY","119","32.6"
"1991","SOUTH DAKOTA","46","BROOKINGS","011","26.9"
"1991","SOUTH DAKOTA","46","DAVISON","035","42.1"
"1991","SOUTH DAKOTA","46","HANSON","061","33.2"
"1991","SOUTH DAKOTA","46","KINGSBURY","077","24.8"
"1991","SOUTH DAKOTA","46","LAKE","079","26.9"
"1991","SOUTH DAKOTA","46","MCCOOK","087","27.6"
"1991","SOUTH DAKOTA","46","MINER","097","24.2"
"1991","SOUTH DAKOTA","46","MINNEHAHA","099","28"
"1991","SOUTH DAKOTA","46","MOODY","101","29"
"1991","SOUTH DAKOTA","46","SANBORN","111","29.5"
"1991","SOUTH DAKOTA","46","BROWN","013","33.3"
"1991","SOUTH DAKOTA","46","CAMPBELL","021","30.2"
"1991","SOUTH DAKOTA","46","EDMUNDS","045","30.1"
"1991","SOUTH DAKOTA","46","FAULK","049","29.8"
"1991","SOUTH DAKOTA","46","MCPHERSON","089","29"
"1991","SOUTH DAKOTA","46","POTTER","107","30.1"
"1991","SOUTH DAKOTA","46","SPINK","115","30.8"
"1991","SOUTH DAKOTA","46","WALWORTH","129","34.4"
"1991","SOUTH DAKOTA","46","CLARK","025","27.3"
"1991","SOUTH DAKOTA","46","CODINGTON","029","27.1"
"1991","SOUTH DAKOTA","46","DAY","037","29.8"
"1991","SOUTH DAKOTA","46","DEUEL","039","22.1"
"1991","SOUTH DAKOTA","46","GRANT","051","22.4"
"1991","SOUTH DAKOTA","46","HAMLIN","057","28.2"
"1991","SOUTH DAKOTA","46","MARSHALL","091","30.5"
"1991","SOUTH DAKOTA","46","ROBERTS","109","24"
"1991","SOUTH DAKOTA","46","BUTTE","019","27.6"
"1991","SOUTH DAKOTA","46","CORSON","031","22.3"
"1991","SOUTH DAKOTA","46","DEWEY","041","26.8"
"1991","SOUTH DAKOTA","46","HARDING","063","21.6"
"1991","SOUTH DAKOTA","46","PERKINS","105","22.5"
"1991","SOUTH DAKOTA","46","ZIEBACH","137","30.4"
"1991","SOUTH DAKOTA","46","GREGORY","053","34.7"
"1991","SOUTH DAKOTA","46","JONES","075","37.9"
"1991","SOUTH DAKOTA","46","LYMAN","085","36.9"
"1991","SOUTH DAKOTA","46","MELLETTE","095","34"
"1991","SOUTH DAKOTA","46","TODD","121","27"
"1991","SOUTH DAKOTA","46","TRIPP","123","32.8"
"1991","SOUTH DAKOTA","46","BON HOMME","009","29.6"
"1991","SOUTH DAKOTA","46","CHARLES MIX","023","33.6"
"1991","SOUTH DAKOTA","46","DOUGLAS","043","30.6"
"1991","SOUTH DAKOTA","46","HUTCHINSON","067","32.1"
"1991","SOUTH DAKOTA","46","TURNER","125","25"
"1991","SOUTH DAKOTA","46","UNION","127","27.8"
"1991","SOUTH DAKOTA","46","YANKTON","135","29.5"
"1991","SOUTH DAKOTA","46","BENNETT","007","32.8"
"1991","SOUTH DAKOTA","46","CUSTER","033","39"
"1991","SOUTH DAKOTA","46","FALL RIVER","047","30"
"1991","SOUTH DAKOTA","46","OGLALA LAKOTA","102","32"
"1991","SOUTH DAKOTA","46","HAAKON","055","34"
"1991","SOUTH DAKOTA","46","JACKSON","071","32.9"
"1991","SOUTH DAKOTA","46","LAWRENCE","081","22"
"1991","SOUTH DAKOTA","46","MEADE","093","23.4"
"1991","SOUTH DAKOTA","46","PENNINGTON","103","33.5"
"1991","SOUTH DAKOTA","46","STANLEY","117","38"
"1991","TEXAS","48","BELL","027","24"
"1991","TEXAS","48","BOSQUE","035","23.2"
"1991","TEXAS","48","COLLIN","085","28.8"
"1991","TEXAS","48","COOKE","097","36.6"
"1991","TEXAS","48","CORYELL","099","27"
"1991","TEXAS","48","DALLAS","113","23"
"1991","TEXAS","48","DELTA","119","29.7"
"1991","TEXAS","48","DENTON","121","33.6"
"1991","TEXAS","48","ELLIS","139","31.4"
"1991","TEXAS","48","FALLS","145","28.5"
"1991","TEXAS","48","FANNIN","147","28.7"
"1991","TEXAS","48","GRAYSON","181","35.4"
"1991","TEXAS","48","HAMILTON","193","29.7"
"1991","TEXAS","48","HILL","217","32.8"
"1991","TEXAS","48","HUNT","231","25.5"
"1991","TEXAS","48","JOHNSON","251","29.8"
"1991","TEXAS","48","KAUFMAN","257","33.3"
"1991","TEXAS","48","LAMAR","277","20.7"
"1991","TEXAS","48","LIMESTONE","293","21"
"1991","TEXAS","48","MCLENNAN","309","27.8"
"1991","TEXAS","48","MILAM","331","25.9"
"1991","TEXAS","48","NAVARRO","349","17.7"
"1991","TEXAS","48","ROCKWALL","397","21.7"
"1991","TEXAS","48","TARRANT","439","27.6"
"1991","TEXAS","48","WILLIAMSON","491","31.7"
"1991","TEXAS","48","NUECES","355","32.5"
"1991","TEXAS","48","ARCHER","009","29.1"
"1991","TEXAS","48","BROWN","049","27"
"1991","TEXAS","48","CALLAHAN","059","25.4"
"1991","TEXAS","48","CLAY","077","35.1"
"1991","TEXAS","48","COMANCHE","093","26"
"1991","TEXAS","48","EASTLAND","133","27.9"
"1991","TEXAS","48","ERATH","143","21.8"
"1991","TEXAS","48","HOOD","221","30"
"1991","TEXAS","48","JACK","237","23.9"
"1991","TEXAS","48","MILLS","333","24.6"
"1991","TEXAS","48","MONTAGUE","337","36"
"1991","TEXAS","48","PALO PINTO","363","25.1"
"1991","TEXAS","48","PARKER","367","27.3"
"1991","TEXAS","48","SHACKELFORD","417","22.5"
"1991","TEXAS","48","STEPHENS","429","29.7"
"1991","TEXAS","48","THROCKMORTON","447","30.1"
"1991","TEXAS","48","WISE","497","33.5"
"1991","TEXAS","48","YOUNG","503","31.3"
"1991","TEXAS","48","ANDERSON","001","34"
"1991","TEXAS","48","BOWIE","037","27"
"1991","TEXAS","48","CHEROKEE","073","26.7"
"1991","TEXAS","48","FRANKLIN","159","30"
"1991","TEXAS","48","HENDERSON","213","29.2"
"1991","TEXAS","48","HOPKINS","223","32"
"1991","TEXAS","48","HOUSTON","225","27.1"
"1991","TEXAS","48","RAINS","379","27.7"
"1991","TEXAS","48","RED RIVER","387","32.9"
"1991","TEXAS","48","SMITH","423","30"
"1991","TEXAS","48","TITUS","449","25"
"1991","TEXAS","48","UPSHUR","459","26.7"
"1991","TEXAS","48","VAN ZANDT","467","28.6"
"1991","TEXAS","48","WOOD","499","27.6"
"1991","TEXAS","48","BRAZOS","041","20"
"1991","TEXAS","48","GRIMES","185","20"
"1991","TEXAS","48","LEON","289","14"
"1991","TEXAS","48","ROBERTSON","395","29.7"
"1991","TEXAS","48","BURNET","053","20"
"1991","TEXAS","48","COKE","081","15.7"
"1991","TEXAS","48","CONCHO","095","18"
"1991","TEXAS","48","GILLESPIE","171","23"
"1991","TEXAS","48","IRION","235","16.7"
"1991","TEXAS","48","KIMBLE","267","10"
"1991","TEXAS","48","LAMPASAS","281","23"
"1991","TEXAS","48","LLANO","299","22.5"
"1991","TEXAS","48","MASON","319","22"
"1991","TEXAS","48","MCCULLOCH","307","19.2"
"1991","TEXAS","48","MENARD","327","18.9"
"1991","TEXAS","48","REAGAN","383","11.7"
"1991","TEXAS","48","SAN SABA","411","27"
"1991","TEXAS","48","SCHLEICHER","413","21.7"
"1991","TEXAS","48","STERLING","431","22"
"1991","TEXAS","48","TOM GREEN","451","20.2"
"1991","TEXAS","48","UVALDE","463","20"
"1991","TEXAS","48","ARMSTRONG","011","20.2"
"1991","TEXAS","48","BRISCOE","045","15.4"
"1991","TEXAS","48","CARSON","065","16.3"
"1991","TEXAS","48","CASTRO","069","36.5"
"1991","TEXAS","48","DALLAM","111","26.1"
"1991","TEXAS","48","DEAF SMITH","117","19.7"
"1991","TEXAS","48","FLOYD","153","16.2"
"1991","TEXAS","48","GRAY","179","23.9"
"1991","TEXAS","48","HALE","189","22.1"
"1991","TEXAS","48","HANSFORD","195","20.1"
"1991","TEXAS","48","HARTLEY","205","21.4"
"1991","TEXAS","48","HEMPHILL","211","19.7"
"1991","TEXAS","48","HUTCHINSON","233","12.2"
"1991","TEXAS","48","LIPSCOMB","295","23.1"
"1991","TEXAS","48","MOORE","341","34.1"
"1991","TEXAS","48","OCHILTREE","357","22.7"
"1991","TEXAS","48","OLDHAM","359","21.1"
"1991","TEXAS","48","PARMER","369","14.4"
"1991","TEXAS","48","POTTER","375","17.6"
"1991","TEXAS","48","RANDALL","381","14.2"
"1991","TEXAS","48","ROBERTS","393","16.1"
"1991","TEXAS","48","SHERMAN","421","26.6"
"1991","TEXAS","48","SWISHER","437","15.1"
"1991","TEXAS","48","CHILDRESS","075","18.8"
"1991","TEXAS","48","COLLINGSWORTH","087","18.2"
"1991","TEXAS","48","COTTLE","101","20.4"
"1991","TEXAS","48","DICKENS","125","18.9"
"1991","TEXAS","48","DONLEY","129","26.9"
"1991","TEXAS","48","FOARD","155","24.1"
"1991","TEXAS","48","GARZA","169","26.7"
"1991","TEXAS","48","HALL","191","30"
"1991","TEXAS","48","HARDEMAN","197","26.3"
"1991","TEXAS","48","KING","269","27"
"1991","TEXAS","48","MOTLEY","345","25.7"
"1991","TEXAS","48","WHEELER","483","18.6"
"1991","TEXAS","48","WICHITA","485","34.2"
"1991","TEXAS","48","WILBARGER","487","30"
"1991","TEXAS","48","BASTROP","021","26"
"1991","TEXAS","48","BEE","025","24.5"
"1991","TEXAS","48","BEXAR","029","24"
"1991","TEXAS","48","BURLESON","051","30.8"
"1991","TEXAS","48","CALDWELL","055","30"
"1991","TEXAS","48","COLORADO","089","30"
"1991","TEXAS","48","COMAL","091","30.8"
"1991","TEXAS","48","DE WITT","123","31.5"
"1991","TEXAS","48","FAYETTE","149","26.7"
"1991","TEXAS","48","GONZALES","177","32.5"
"1991","TEXAS","48","GUADALUPE","187","25.1"
"1991","TEXAS","48","HAYS","209","35"
"1991","TEXAS","48","KARNES","255","22"
"1991","TEXAS","48","LAVACA","285","33.8"
"1991","TEXAS","48","LEE","287","24.5"
"1991","TEXAS","48","MEDINA","325","36.9"
"1991","TEXAS","48","TRAVIS","453","30.3"
"1991","TEXAS","48","WASHINGTON","477","30"
"1991","TEXAS","48","WILSON","493","24.1"
"1991","TEXAS","48","ATASCOSA","013","19.8"
"1991","TEXAS","48","FRIO","163","19"
"1991","TEXAS","48","JIM WELLS","249","23.4"
"1991","TEXAS","48","LA SALLE","283","25"
"1991","TEXAS","48","LIVE OAK","297","24.2"
"1991","TEXAS","48","ZAPATA","505","25"
"1991","TEXAS","48","ZAVALA","507","37.2"
"1991","TEXAS","48","ANDREWS","003","16.7"
"1991","TEXAS","48","BAILEY","017","16.3"
"1991","TEXAS","48","COCHRAN","079","15.6"
"1991","TEXAS","48","CROSBY","107","15.3"
"1991","TEXAS","48","DAWSON","115","12.9"
"1991","TEXAS","48","GAINES","165","14.6"
"1991","TEXAS","48","GLASSCOCK","173","16.7"
"1991","TEXAS","48","HOCKLEY","219","20"
"1991","TEXAS","48","HOWARD","227","20"
"1991","TEXAS","48","LAMB","279","28.2"
"1991","TEXAS","48","LUBBOCK","303","14"
"1991","TEXAS","48","LYNN","305","13.8"
"1991","TEXAS","48","MARTIN","317","30"
"1991","TEXAS","48","MIDLAND","329","17.5"
"1991","TEXAS","48","TERRY","445","23"
"1991","TEXAS","48","YOAKUM","501","17.1"
"1991","TEXAS","48","BAYLOR","023","29.4"
"1991","TEXAS","48","COLEMAN","083","17"
"1991","TEXAS","48","FISHER","151","17.3"
"1991","TEXAS","48","HASKELL","207","22.2"
"1991","TEXAS","48","JONES","253","23.8"
"1991","TEXAS","48","KNOX","275","30.2"
"1991","TEXAS","48","MITCHELL","335","24.3"
"1991","TEXAS","48","NOLAN","353","18.6"
"1991","TEXAS","48","RUNNELS","399","22.2"
"1991","TEXAS","48","SCURRY","415","22"
"1991","TEXAS","48","STONEWALL","433","18.3"
"1991","TEXAS","48","TAYLOR","441","20.9"
"1991","TEXAS","48","BRAZORIA","039","24.3"
"1991","TEXAS","48","HARRIS","201","25"
"1991","UTAH","49","JUAB","023","18.3"
"1991","UTAH","49","MILLARD","027","20.4"
"1991","UTAH","49","UTAH","049","14.3"
"1991","UTAH","49","DUCHESNE","013","23.3"
"1991","UTAH","49","EMERY","015","22"
"1991","UTAH","49","SAN JUAN","037","13.2"
"1991","UTAH","49","UINTAH","047","21"
"1991","UTAH","49","BOX ELDER","003","21.2"
"1991","UTAH","49","CACHE","005","29.4"
"1991","UTAH","49","DAVIS","011","17.3"
"1991","UTAH","49","MORGAN","029","25.3"
"1991","UTAH","49","RICH","033","22.3"
"1991","UTAH","49","SALT LAKE","035","19.7"
"1991","UTAH","49","TOOELE","045","20.3"
"1991","UTAH","49","WEBER","057","24"
"1991","UTAH","49","IRON","021","27"
"1991","UTAH","49","WASHINGTON","053","19.8"
"1991","WASHINGTON","53","BENTON","005","13.8"
"1991","WASHINGTON","53","CHELAN","007","22.5"
"1991","WASHINGTON","53","KITTITAS","037","29.6"
"1991","WASHINGTON","53","KLICKITAT","039","30.6"
"1991","WASHINGTON","53","OKANOGAN","047","25.5"
"1991","WASHINGTON","53","YAKIMA","077","15.2"
"1991","WASHINGTON","53","ADAMS","001","21.8"
"1991","WASHINGTON","53","DOUGLAS","017","23.1"
"1991","WASHINGTON","53","FRANKLIN","021","25.2"
"1991","WASHINGTON","53","GRANT","025","28.1"
"1991","WASHINGTON","53","LINCOLN","043","38.1"
"1991","WASHINGTON","53","SPOKANE","063","53.1"
"1991","WASHINGTON","53","STEVENS","065","63.6"
"1991","WASHINGTON","53","ASOTIN","003","41.8"
"1991","WASHINGTON","53","COLUMBIA","013","68"
"1991","WASHINGTON","53","GARFIELD","023","54.2"
"1991","WASHINGTON","53","WALLA WALLA","071","58.2"
"1991","WASHINGTON","53","WHITMAN","075","58.8"
"1991","WASHINGTON","53","SKAGIT","057","78.9"
"1991","WASHINGTON","53","SNOHOMISH","061","60"
"1991","WASHINGTON","53","WHATCOM","073","79"
"1991","WYOMING","56","CAMPBELL","005","28.5"
"1991","WYOMING","56","CROOK","011","29"
"1991","WYOMING","56","SHERIDAN","033","27.3"
"1991","WYOMING","56","WESTON","045","25.9"
"1991","WYOMING","56","CARBON","007","20"
"1991","WYOMING","56","NATRONA","025","15"
"1991","WYOMING","56","CONVERSE","009","18"
"1991","WYOMING","56","GOSHEN","015","25.8"
"1991","WYOMING","56","LARAMIE","021","28"
"1991","WYOMING","56","NIOBRARA","027","18.5"
"1991","WYOMING","56","PLATTE","031","33"
"1991","WYOMING","56","LINCOLN","023","21"
"1990","CALIFORNIA","06","CONTRA COSTA","013","32.1"
"1990","CALIFORNIA","06","MONTEREY","053","26.7"
"1990","CALIFORNIA","06","SAN BENITO","069","40.9"
"1990","CALIFORNIA","06","SAN LUIS OBISPO","079","22"
"1990","CALIFORNIA","06","SANTA CLARA","085","30"
"1990","CALIFORNIA","06","SONOMA","097","50"
"1990","CALIFORNIA","06","LASSEN","035","38.2"
"1990","CALIFORNIA","06","MODOC","049","54.4"
"1990","CALIFORNIA","06","BUTTE","007","51"
"1990","CALIFORNIA","06","COLUSA","011","54.5"
"1990","CALIFORNIA","06","GLENN","021","44.9"
"1990","CALIFORNIA","06","SACRAMENTO","067","60.8"
"1990","CALIFORNIA","06","SOLANO","095","41"
"1990","CALIFORNIA","06","SUTTER","101","38"
"1990","CALIFORNIA","06","TEHAMA","103","39.8"
"1990","CALIFORNIA","06","YOLO","113","30"
"1990","CALIFORNIA","06","YUBA","115","36.7"
"1990","CALIFORNIA","06","FRESNO","019","43"
"1990","CALIFORNIA","06","KERN","029","36"
"1990","CALIFORNIA","06","KINGS","031","36"
"1990","CALIFORNIA","06","MADERA","039","47.5"
"1990","CALIFORNIA","06","MERCED","047","41"
"1990","CALIFORNIA","06","SAN JOAQUIN","077","64.1"
"1990","CALIFORNIA","06","STANISLAUS","099","72.8"
"1990","CALIFORNIA","06","TULARE","107","29.2"
"1990","CALIFORNIA","06","AMADOR","005","26.7"
"1990","CALIFORNIA","06","PLACER","061","35.3"
"1990","CALIFORNIA","06","SHASTA","089","51.4"
"1990","CALIFORNIA","06","SISKIYOU","093","26.2"
"1990","CALIFORNIA","06","LOS ANGELES","037","30.8"
"1990","CALIFORNIA","06","RIVERSIDE","065","25"
"1990","CALIFORNIA","06","SANTA BARBARA","083","36.7"
"1990","COLORADO","08","ADAMS","001","25.5"
"1990","COLORADO","08","ARAPAHOE","005","23"
"1990","COLORADO","08","CHEYENNE","017","31.5"
"1990","COLORADO","08","DOUGLAS","035","25"
"1990","COLORADO","08","EL PASO","041","21"
"1990","COLORADO","08","ELBERT","039","30.5"
"1990","COLORADO","08","KIOWA","061","30"
"1990","COLORADO","08","KIT CARSON","063","37"
"1990","COLORADO","08","LINCOLN","073","33"
"1990","COLORADO","08","PHILLIPS","095","39"
"1990","COLORADO","08","WASHINGTON","121","33"
"1990","COLORADO","08","YUMA","125","38"
"1990","COLORADO","08","BOULDER","013","22.5"
"1990","COLORADO","08","JEFFERSON","059","20"
"1990","COLORADO","08","LARIMER","069","34"
"1990","COLORADO","08","LOGAN","075","28.5"
"1990","COLORADO","08","MORGAN","087","32.5"
"1990","COLORADO","08","SEDGWICK","115","38.5"
"1990","COLORADO","08","WELD","123","28.5"
"1990","COLORADO","08","MOFFAT","081","22"
"1990","COLORADO","08","RIO BLANCO","103","23"
"1990","COLORADO","08","ROUTT","107","25"
"1990","COLORADO","08","BACA","009","30.5"
"1990","COLORADO","08","BENT","011","20"
"1990","COLORADO","08","CROWLEY","025","23"
"1990","COLORADO","08","FREMONT","043","27.5"
"1990","COLORADO","08","LAS ANIMAS","071","25"
"1990","COLORADO","08","PROWERS","099","28"
"1990","COLORADO","08","PUEBLO","101","20"
"1990","COLORADO","08","ARCHULETA","007","15"
"1990","COLORADO","08","DOLORES","033","11.5"
"1990","COLORADO","08","GARFIELD","045","14"
"1990","COLORADO","08","LA PLATA","067","15"
"1990","COLORADO","08","MONTEZUMA","083","13"
"1990","COLORADO","08","MONTROSE","085","20"
"1990","COLORADO","08","SAN MIGUEL","113","10"
